Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set,cell_type,effect_class,direction,n_input_genes
KEGG_2021_Human,Vascular smooth muscle contraction,1/133,0.4808027571164223,0.5936301883152959,0,0,1.5440487347703842,1.1307040494954523,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Apelin signaling pathway,1/137,0.4909723362006207,0.5936301883152959,0,0,1.4983323226197696,1.0658649103080529,RYR3,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Autophagy,1/137,0.4909723362006207,0.5936301883152959,0,0,1.4983323226197696,1.0658649103080529,WIPI1,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.4909723362006207,0.5936301883152959,0,0,1.4983323226197696,1.0658649103080529,TGFA,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Insulin signaling pathway,1/137,0.4909723362006207,0.5936301883152959,0,0,1.4983323226197696,1.0658649103080529,SORBS1,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Breast cancer,1/147,0.5155417933513556,0.6081521199615072,0,0,1.3950007061149554,0.9242394508391598,KIT,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Retrograde endocannabinoid signaling,1/148,0.5179332096288451,0.6081521199615072,0,0,1.3854407742478434,0.9114939321449408,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,1/150,0.5226810441703094,0.6081521199615072,0,0,1.366705874212966,0.8866967113802702,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Spliceosome,1/150,0.5226810441703094,0.6081521199615072,0,0,1.366705874212966,0.8866967113802702,EIF4A3,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,mTOR signaling pathway,1/154,0.5320382939210961,0.6081521199615072,0,0,1.3307054780675156,0.8397281336110096,SLC7A5,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Cushing syndrome,1/155,0.5343490934947801,0.6081521199615072,0,0,1.3219975900388272,0.8285037165324352,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Amyotrophic lateral sclerosis,2/364,0.5349909626729048,0.6081521199615072,0,0,1.1245395948434622,0.7034056165597568,WIPI1;MCU,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,JAK-STAT signaling pathway,1/162,0.550211474654346,0.6201536112629494,0,0,1.2640712044566818,0.7552225964462853,CSF2RB,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,cGMP-PKG signaling pathway,1/167,0.5612131269691958,0.6216253252751252,0,0,1.22568625015526,0.70802322718239,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Hepatocellular carcinoma,1/168,0.5633812806404936,0.6216253252751252,0,0,1.2182850793258844,0.6990503335790234,TGFA,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Tight junction,1/169,0.5655388297615801,0.6216253252751252,0,0,1.2109720176730483,0.6902253758384524,CACNA1D,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Influenza A,1/172,0.5719483613744488,0.623517475924604,0,0,1.1895460300235123,0.6646071810960344,HLA-DMB,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.6142684900515228,0.6642090176979881,0,0,1.058311855670103,0.515739884332066,CCR3,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.6218465701055618,0.666980595355159,0,0,1.0365032610982536,0.4924031966822217,F2R,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.6311122366837961,0.6681014573941556,0,0,1.0104631481766426,0.4650874506724692,HLA-DMB,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Viral carcinogenesis,1/203,0.6329382227944632,0.6681014573941556,0,0,1.0054098193324488,0.4598568123745101,CCR3,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Human immunodeficiency virus 1 infection,1/212,0.6489746523468891,0.679634872142805,0,0,0.962085308056872,0.4159687619050378,APOBEC3G,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.6609662422928363,0.6867852361324002,0,0,0.9308616286768184,0.3854255948365197,HLA-DMB,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.6709213912239599,0.6917251552929199,0,0,0.9056516936671576,0.3614485800925292,CCR3,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Shigellosis,1/246,0.7035392999563793,0.715569542708216,0,0,0.8271407532084999,0.2908487772697687,WIPI1,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Herpes simplex virus 1 infection,2/498,0.7048090984569647,0.715569542708216,0,0,0.8151041666666666,0.2851465010097977,HLA-DMB;PILRA,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,Huntington disease,1/306,0.7801233465428412,0.7844676289127124,0,0,0.662396484705087,0.1644751901422732,WIPI1,KEGG_2021_Human,other,shared_all_three,UP,98
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.7844676289127124,0.7844676289127124,0,0,0.6536883194875388,0.1586828205964515,ZEB1,KEGG_2021_Human,other,shared_all_three,UP,98
Reactome_2022,Sialic Acid Metabolism R-HSA-4085001,3/33,0.0005594184694384716,0.1538400790955797,0,0,20.917894736842104,156.64601346430806,ST6GAL1;ST8SIA1;ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,2/13,0.0017896179273712,0.1742405672316208,0,0,37.67234848484848,238.3059763541143,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,4/112,0.0022468092230806,0.1742405672316208,0,0,7.799054373522458,47.56053803899336,EIF4A3;RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,GAB1 Signalosome R-HSA-180292,2/17,0.0030807963884476,0.1742405672316208,0,0,27.620833333333334,159.71932342658255,PXDN;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,3/63,0.0036618069943833,0.1742405672316208,0,0,10.443157894736842,58.58401190141515,ST6GAL1;ST8SIA1;ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Common Pathway Of Fibrin Clot Formation R-HSA-140875,2/22,0.0051501523638081,0.1742405672316208,0,0,20.710416666666667,109.117572469987,F2R;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,3/77,0.0064208987539244,0.1742405672316208,0,0,8.461450924608819,42.71507268155537,ST6GAL1;ST8SIA1;ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Peptide Chain Elongation R-HSA-156902,3/86,0.0087036650649239,0.1742405672316208,0,0,7.540519974635384,35.77231023474443,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,4/167,0.009223677088972,0.1742405672316208,0,0,5.153113170604359,24.147393007163668,EIF4A3;RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Viral mRNA Translation R-HSA-192823,3/90,0.0098521169582171,0.1742405672316208,0,0,7.192377495462795,33.22927978001314,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Selenocysteine Synthesis R-HSA-2408557,3/90,0.0098521169582171,0.1742405672316208,0,0,7.192377495462795,33.22927978001314,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,3/90,0.0098521169582171,0.1742405672316208,0,0,7.192377495462795,33.22927978001314,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Eukaryotic Translation Termination R-HSA-72764,3/90,0.0098521169582171,0.1742405672316208,0,0,7.192377495462795,33.22927978001314,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,3/92,0.0104578536944892,0.1742405672316208,0,0,7.030041395623892,32.05981507360173,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cargo Concentration In ER R-HSA-5694530,2/32,0.0107126201662225,0.1742405672316208,0,0,13.8,62.60139233277731,TGFA;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,3/98,0.0124027337617023,0.1742405672316208,0,0,6.58404432132964,28.902890365325867,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,3/98,0.0124027337617023,0.1742405672316208,0,0,6.58404432132964,28.902890365325867,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,5/282,0.0126087339841179,0.1742405672316208,0,0,3.809052443616319,16.658378665789925,ST6GAL1;ST8SIA1;TGFA;ST3GAL6;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,2/36,0.0134354224146864,0.1742405672316208,0,0,12.174019607843135,52.46832740335703,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,2/37,0.0141582796299556,0.1742405672316208,0,0,11.825595238095238,50.34694777140265,F2R;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Defective B3GALTL Causes PpS R-HSA-5083635,2/37,0.0141582796299556,0.1742405672316208,0,0,11.825595238095238,50.34694777140265,THSD7A;ADAMTS6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,2/38,0.0148976436191685,0.1742405672316208,0,0,11.49652777777778,48.360744502255336,THSD7A;ADAMTS6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,O-linked Glycosylation R-HSA-5173105,3/107,0.0156843576759205,0.1742405672316208,0,0,6.0115384615384615,24.978491700180875,ST6GAL1;THSD7A;ADAMTS6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,3/108,0.0160762619126577,0.1742405672316208,0,0,5.953984962406015,24.59240802131859,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,3/108,0.0160762619126577,0.1742405672316208,0,0,5.953984962406015,24.59240802131859,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,3/109,0.0164736536291714,0.1742405672316208,0,0,5.897517378351539,24.215164624597787,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,3/114,0.0185431512028613,0.1790342166255657,0,0,5.630440967283072,22.45225475502712,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,2/43,0.0188359622551266,0.1790342166255657,0,0,10.091971544715449,40.08518331692982,PXDN;SORBS1,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,3/116,0.0194095678364135,0.1790342166255657,0,0,5.530228225430834,21.800099645334765,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,4/209,0.0195310054500617,0.1790342166255657,0,0,4.088635184224183,16.09185432060827,EIF4A3;RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By Interleukins R-HSA-449147,6/453,0.0239981910852251,0.2068581903997097,0,0,2.838488473883864,10.586928522028137,IL18RAP;ITGAM;ZEB1;RPLP0;CSF2RB;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By EGFR R-HSA-177929,2/49,0.0240707712465116,0.2068581903997097,0,0,8.800975177304965,32.79909572461701,PXDN;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689,1/6,0.029045597564923,0.2344844288888517,0,0,41.02474226804124,145.18198263769264,APOBEC3G,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,CD22 Mediated BCR Regulation R-HSA-5690714,1/6,0.029045597564923,0.2344844288888517,0,0,41.02474226804124,145.18198263769264,CD79B,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,3/137,0.029843472767672,0.2344844288888517,0,0,4.658601728201099,16.36002691384361,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Chemokine Receptors Bind Chemokines R-HSA-380108,2/56,0.030834748263557,0.2355432159021716,0,0,7.657407407407407,26.64098592201592,CCR6;CCR3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,2/57,0.0318558021441099,0.2367660970170333,0,0,7.51780303030303,25.91037684995697,NRXN3;LIN7A,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Defective CSF2RA Causes SMDP4 R-HSA-5688890,1/7,0.0338046866171995,0.2383663799930739,0,0,34.18556701030928,115.79184255951505,CSF2RB,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By MAPK Mutants R-HSA-9652817,1/7,0.0338046866171995,0.2383663799930739,0,0,34.18556701030928,115.79184255951505,DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,1/8,0.0385406873099313,0.243175227718096,0,0,29.30044182621502,95.40343353076332,TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Interleukin-18 Signaling R-HSA-9012546,1/8,0.0385406873099313,0.243175227718096,0,0,29.30044182621502,95.40343353076332,IL18RAP,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388,1/8,0.0385406873099313,0.243175227718096,0,0,29.30044182621502,95.40343353076332,PXDN,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cellular Response To Starvation R-HSA-9711097,3/153,0.039420473576627,0.243175227718096,0,0,4.158315789473685,13.445789204911888,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,COPII-mediated Vesicle Transport R-HSA-204005,2/66,0.0416227350237659,0.243175227718096,0,0,6.457682291666667,20.529674252362188,TGFA;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Influenza Infection R-HSA-168255,3/157,0.0420309023202041,0.243175227718096,0,0,4.049487354750513,12.834243402644626,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Maturation Of Protein 3A R-HSA-9683673,1/9,0.0432537102642524,0.243175227718096,0,0,25.63659793814433,80.51615205757753,ST6GAL1,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Diseases Associated With Surfactant Metabolism R-HSA-5687613,1/9,0.0432537102642524,0.243175227718096,0,0,25.63659793814433,80.51615205757753,CSF2RB,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,EGFR Interacts With Phospholipase C-gamma R-HSA-212718,1/9,0.0432537102642524,0.243175227718096,0,0,25.63659793814433,80.51615205757753,TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,4/271,0.044328320875783,0.243175227718096,0,0,3.1293330145828357,9.751413208184708,KIT;TGFA;CSF2RB;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Circadian Clock R-HSA-400253,2/69,0.045097951322265,0.243175227718096,0,0,6.167599502487562,19.11288794432624,NFIL3;NAMPT,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,2/69,0.045097951322265,0.243175227718096,0,0,6.167599502487562,19.11288794432624,THSD7A;ADAMTS6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Transport To Golgi And Subsequent Modification R-HSA-948021,3/164,0.0468035007055576,0.2441585749973083,0,0,3.8720496894409937,11.85543119730175,ST6GAL1;TGFA;F5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,4/277,0.0473675790149552,0.2441585749973083,0,0,3.059621229833996,9.331285670485483,KIT;TGFA;CSF2RB;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Crosslinking Of Collagen Fibrils R-HSA-2243919,1/10,0.047943865635835,0.2441585749973083,0,0,22.78694158075601,69.220448859451,PXDN,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,2/78,0.0561292940054752,0.2698115366194945,0,0,5.4347587719298245,15.652634760583588,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,7/702,0.0569224071305359,0.2698115366194945,0,0,2.1258439402324294,6.092809499587643,IL18RAP;ITGAM;ZEB1;EIF4A3;RPLP0;CSF2RB;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,GRB2 Events In EGFR Signaling R-HSA-179812,1/12,0.0572560118631968,0.2698115366194945,0,0,18.64198687910028,53.32023276493544,TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,1/12,0.0572560118631968,0.2698115366194945,0,0,18.64198687910028,53.32023276493544,GZMB,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,3/179,0.057886838765637,0.2698115366194945,0,0,3.539354066985646,10.084558479682943,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",1/13,0.0618782205955173,0.2744598494156011,0,0,17.087628865979383,47.54781410425205,PXDN,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,SHC1 Events In EGFR Signaling R-HSA-180336,1/13,0.0618782205955173,0.2744598494156011,0,0,17.087628865979383,47.54781410425205,TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,ERKs Are Inactivated R-HSA-202670,1/13,0.0618782205955173,0.2744598494156011,0,0,17.087628865979383,47.54781410425205,DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,3/189,0.0659035895319266,0.27723918226231,0,0,3.347368421052632,9.103377195016318,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Tryptophan Catabolism R-HSA-71240,1/14,0.0664779974990266,0.27723918226231,0,0,15.772402854877082,42.75715849568251,SLC7A5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cell Junction Organization R-HSA-446728,2/86,0.0666375028628048,0.27723918226231,0,0,4.915178571428571,13.312700968810276,PXDN;CDH13,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,4/312,0.0673441693753224,0.27723918226231,0,0,2.7071014092290686,7.303594338649503,RGS18;HRH4;CCR6;CCR3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,2/88,0.0693598199478595,0.27723918226231,0,0,4.800387596899225,12.809582485612388,NRXN3;LIN7A,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,N-Glycan Antennae Elongation R-HSA-975577,1/15,0.0710554502653649,0.27723918226231,0,0,14.645066273932253,38.72587137976069,ST6GAL1,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,4/318,0.0711481305780296,0.27723918226231,0,0,2.654560238514704,7.015979427695426,KIT;TGFA;CSF2RB;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Peptide Ligand-Binding Receptors R-HSA-375276,3/196,0.0718029996549376,0.27723918226231,0,0,3.224815925824925,8.49361378854716,F2R;CCR6;CCR3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Muscle Contraction R-HSA-397014,3/196,0.0718029996549376,0.27723918226231,0,0,3.224815925824925,8.49361378854716,PXDN;SORBS1;RYR3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,rRNA Processing R-HSA-72312,3/199,0.0744019325363875,0.27723918226231,0,0,3.1749731471535982,8.249448154994026,RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Processing Of SMDT1 R-HSA-8949664,1/16,0.075610686071539,0.27723918226231,0,0,13.6680412371134,35.29303731792002,MCU,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,1/16,0.075610686071539,0.27723918226231,0,0,13.6680412371134,35.29303731792002,PXDN,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Regulation Of KIT Signaling R-HSA-1433559,1/16,0.075610686071539,0.27723918226231,0,0,13.6680412371134,35.29303731792002,KIT,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,4/327,0.0770573284732478,0.2788258596071468,0,0,2.57940847111521,6.611554259835715,F2R;HRH4;CCR6;CCR3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,1/17,0.0801438116194418,0.2862278986408638,0,0,12.813144329896907,32.33951284796603,ENPP3,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Disease R-HSA-1643685,13/1736,0.0812041073461811,0.286296532310254,0,0,1.6136492437950225,4.051533497341573,ST6GAL1;APOBEC3G;RPLP0;TGFA;RPSA;CSF2RB;RPL8;DUSP6;CD79B;NLRP12;KIT;THSD7A;ADAMTS6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Pre-NOTCH Processing In Golgi R-HSA-1912420,1/18,0.0846549330937291,0.2910013325096939,0,0,12.058823529411764,29.775308154544383,ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Lewis Blood Group Biosynthesis R-HSA-9037629,1/18,0.0846549330937291,0.2910013325096939,0,0,12.058823529411764,29.775308154544383,ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889,1/19,0.08914415615924,0.2953571439010963,0,0,11.38831615120275,27.53125984705241,PCSK5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By KIT In Disease R-HSA-9669938,1/19,0.08914415615924,0.2953571439010963,0,0,11.38831615120275,27.53125984705241,KIT,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Nicotinamide Salvaging R-HSA-197264,1/19,0.08914415615924,0.2953571439010963,0,0,11.38831615120275,27.53125984705241,NAMPT,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Chondroitin Sulfate Biosynthesis R-HSA-2022870,1/20,0.0936115860195749,0.3027954381999698,0,0,10.788388497015736,25.553389086720664,CHST11,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,2/105,0.0938656720844837,0.3027954381999698,0,0,4.00465210355987,9.474568524252726,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",2/106,0.0953765915314341,0.3027954381999698,0,0,3.9659455128205128,9.319663017587718,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,5/496,0.0966863476245531,0.3027954381999698,0,0,2.125462628386221,4.9656823530787335,KIT;PXDN;TGFA;PCSK5;DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,2/107,0.0968945402239903,0.3027954381999698,0,0,3.9279761904761914,9.168415338228042,ITGAM;ZEB1,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Acyl Chain Remodelling Of PS R-HSA-1482801,1/22,0.1024814843673402,0.3031117122902436,0,0,9.759941089837998,22.233859615850243,OSBPL5,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Blood Group Systems Biosynthesis R-HSA-9033658,1/22,0.1024814843673402,0.3031117122902436,0,0,9.759941089837998,22.233859615850243,ST3GAL6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Mitochondrial Calcium Ion Transport R-HSA-8949215,1/22,0.1024814843673402,0.3031117122902436,0,0,9.759941089837998,22.233859615850243,MCU,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,ERK/MAPK Targets R-HSA-198753,1/22,0.1024814843673402,0.3031117122902436,0,0,9.759941089837998,22.233859615850243,DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,4/364,0.1038212927073888,0.3031117122902436,0,0,2.3099290780141843,5.2321838513349554,SLC7A5;RPLP0;RPSA;RPL8,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,2/113,0.1061441138319259,0.3031117122902436,0,0,3.714527027027027,8.331526416877884,KIT;TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,RAF-independent MAPK1/3 Activation R-HSA-112409,1/23,0.1068841607644753,0.3031117122902436,0,0,9.315838800374882,20.8303053683161,DUSP6,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Dopamine Neurotransmitter Release Cycle R-HSA-212676,1/23,0.1068841607644753,0.3031117122902436,0,0,9.315838800374882,20.8303053683161,LIN7A,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,SARS-CoV Infections R-HSA-9679506,4/369,0.1077299074633925,0.3031117122902436,0,0,2.277703293500437,5.075014577427197,CD79B;ST6GAL1;NLRP12;RPSA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Signaling By EGFR In Cancer R-HSA-1643713,1/24,0.1112654597409712,0.3031117122902436,0,0,8.910354101299866,19.565679904837808,TGFA,Reactome_2022,other,shared_all_three,UP,98
Reactome_2022,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,1/24,0.1112654597409712,0.3031117122902436,0,0,8.910354101299866,19.565679904837808,TGFA,Reactome_2022,other,shared_all_three,UP,98
