names,scores,logfoldchanges,pvals,pvals_adj,cell_type,comparison
RP11-989F5.1,35.58915,2.9796805,2.0619983913235208e-277,1.951418035952859e-276,B_cell,PSNP_40nm_vs_control
TMEM56,35.58915,,2.0619983913235208e-277,1.951418035952859e-276,B_cell,PSNP_40nm_vs_control
PPM1H,35.55768,-3.2197359,6.322501657531321e-277,5.964624205218227e-276,B_cell,PSNP_40nm_vs_control
TBC1D30,35.55653,-3.4023507,6.585840723068271e-277,6.193580617305583e-276,B_cell,PSNP_40nm_vs_control
RP11-539G18.2,35.555893,,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
RP11-203B7.1,35.555893,0.9712565,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
CDKN1C,35.555893,-0.8090096,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
DAZL,35.555893,,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
ZMIZ1-AS1,35.555893,-0.29866132,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
BCYRN1,35.555893,-0.50369203,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
NCAM1,35.555893,-0.45415068,6.736846979421642e-277,6.199552435050591e-276,B_cell,PSNP_40nm_vs_control
RP11-96K19.5,35.55532,0.6710201,6.875708339230877e-277,6.288757627345314e-276,B_cell,PSNP_40nm_vs_control
RASL11A,35.55532,0.8405813,6.875708339230877e-277,6.288757627345314e-276,B_cell,PSNP_40nm_vs_control
RP1-28O10.1,35.55475,0.7585139,7.017429634486259e-277,6.3794814858965986e-276,B_cell,PSNP_40nm_vs_control
SERPINA1,35.55475,-0.37157473,7.017429634486259e-277,6.3794814858965986e-276,B_cell,PSNP_40nm_vs_control
TEX11,35.524166,,2.0822735788450172e-276,1.887257020101224e-275,B_cell,PSNP_40nm_vs_control
MN1,35.522575,-1.3450483,2.203579580555922e-276,1.9911863679722187e-275,B_cell,PSNP_40nm_vs_control
ASAP2,35.521748,-1.3504395,2.2694237665439413e-276,2.0445259158053524e-275,B_cell,PSNP_40nm_vs_control
COBL,35.521618,1.5964109,2.2797266775739586e-276,2.0476586924316993e-275,B_cell,PSNP_40nm_vs_control
RP11-24F11.2,35.521427,-0.5022159,2.2952687418339628e-276,2.055464544925937e-275,B_cell,PSNP_40nm_vs_control
NRARP,35.52098,,2.3319465364020566e-276,2.073038110872551e-275,B_cell,PSNP_40nm_vs_control
GAS2L3,35.52092,-0.33423173,2.337233811614293e-276,2.073038110872551e-275,B_cell,PSNP_40nm_vs_control
AC069363.1,35.52092,-0.27042896,2.337233811614293e-276,2.073038110872551e-275,B_cell,PSNP_40nm_vs_control
RP11-21J7.1,35.520855,-0.10238241,2.342533065285983e-276,2.073038110872551e-275,B_cell,PSNP_40nm_vs_control
RP11-104E19.1,35.5206,0.023272885,2.3638504077991723e-276,2.0857503598227993e-275,B_cell,PSNP_40nm_vs_control
CTB-61M7.2,35.520344,-0.17576435,2.3853615860020524e-276,2.0985585800604568e-275,B_cell,PSNP_40nm_vs_control
RP11-308N19.1,35.488808,,7.31472251227357e-276,6.416423256380325e-275,B_cell,PSNP_40nm_vs_control
TSHZ3,35.488045,-0.61041224,7.51605447671956e-276,6.554698671557755e-275,B_cell,PSNP_40nm_vs_control
SGOL1-AS1,35.488045,11.802685,7.51605447671956e-276,6.554698671557755e-275,B_cell,PSNP_40nm_vs_control
RP11-1143G9.4,35.487663,-1.5024564,7.618787418458292e-276,6.62503253778982e-275,B_cell,PSNP_40nm_vs_control
AK4,35.487408,-0.5530565,7.688054355419751e-276,6.661788922255324e-275,B_cell,PSNP_40nm_vs_control
FAM110B,35.487343,0.5527517,7.705469186741992e-276,6.661788922255324e-275,B_cell,PSNP_40nm_vs_control
NLRP3,35.487217,-0.43416947,7.740417187780786e-276,6.672773437742056e-275,B_cell,PSNP_40nm_vs_control
RP11-282I1.1,35.486706,0.36636204,7.881800178266065e-276,6.775186399655644e-275,B_cell,PSNP_40nm_vs_control
DIAPH3,35.486324,0.38191485,7.989528220429719e-276,6.848167046082616e-275,B_cell,PSNP_40nm_vs_control
NCMAP,35.4862,0.7197637,8.025763523976303e-276,6.85962694356949e-275,B_cell,PSNP_40nm_vs_control
MYOF,35.456573,,2.2972578508626053e-275,1.8378062806900842e-274,B_cell,PSNP_40nm_vs_control
MGST1,35.456253,-0.8619692,2.3233716141064025e-275,1.8537539474253212e-274,B_cell,PSNP_40nm_vs_control
CDKN2B,35.456062,,2.3391820285280433e-275,1.861418059836639e-274,B_cell,PSNP_40nm_vs_control
FLT3,35.454597,,2.4640211392313118e-275,1.9555723327232634e-274,B_cell,PSNP_40nm_vs_control
WDFY3,35.45447,-0.6442082,2.475186338542645e-275,1.95925039990183e-274,B_cell,PSNP_40nm_vs_control
ST3GAL6,35.453835,-0.61547095,2.531775211345283e-275,1.9987699036936444e-274,B_cell,PSNP_40nm_vs_control
CACNA1F,35.453068,-1.9762367,2.6013908222700578e-275,2.0429770855524015e-274,B_cell,PSNP_40nm_vs_control
RND1,35.453068,-0.9436346,2.6013908222700578e-275,2.0429770855524015e-274,B_cell,PSNP_40nm_vs_control
SLC11A1,35.452877,-0.66538846,2.6190915486644843e-275,2.0515077404682644e-274,B_cell,PSNP_40nm_vs_control
PLXDC2,35.452496,-0.22456133,2.6548548551248725e-275,2.0741053555663066e-274,B_cell,PSNP_40nm_vs_control
AURKB,35.452305,,2.6729190758608762e-275,2.0773982454877274e-274,B_cell,PSNP_40nm_vs_control
EDA,35.452305,0.054033604,2.6729190758608762e-275,2.0773982454877274e-274,B_cell,PSNP_40nm_vs_control
KIF14,35.45186,1.2064226,2.7155479799651353e-275,2.1050759534613452e-274,B_cell,PSNP_40nm_vs_control
BICC1,35.451733,1.0468144,2.727851969443355e-275,2.1091638938995014e-274,B_cell,PSNP_40nm_vs_control
NRIP3,35.45154,0.0070124674,2.7464124777516693e-275,2.1180558954383052e-274,B_cell,PSNP_40nm_vs_control
PCSK6,35.420387,-3.304493,8.290545483170592e-275,6.377342679361994e-274,B_cell,PSNP_40nm_vs_control
DEPDC1B,35.419304,,8.615020149151281e-275,6.609989884259295e-274,B_cell,PSNP_40nm_vs_control
SLC2A14,35.418793,,8.77207485634349e-275,6.696240348353809e-274,B_cell,PSNP_40nm_vs_control
FAM129B,35.418793,-0.4752954,8.77207485634349e-275,6.696240348353809e-274,B_cell,PSNP_40nm_vs_control
LRFN2,35.418602,-0.19422634,8.831705156048372e-275,6.724648595975917e-274,B_cell,PSNP_40nm_vs_control
SRGAP3,35.418476,-0.29926434,8.871683534797791e-275,6.737987494783134e-274,B_cell,PSNP_40nm_vs_control
LINGO2,35.418285,-0.06894274,8.931990405226284e-275,6.7666593978987e-274,B_cell,PSNP_40nm_vs_control
NFATC4,35.41784,-2.8172944,9.074304205133552e-275,6.855391104555711e-274,B_cell,PSNP_40nm_vs_control
ROR2,35.417774,1.3082383,9.094818865377243e-275,6.855391104555711e-274,B_cell,PSNP_40nm_vs_control
GPR98,35.417583,0.9365471,9.156641313059093e-275,6.884692716585784e-274,B_cell,PSNP_40nm_vs_control
B3GAT1,35.417137,0.15209724,9.302531580942529e-275,6.959499935867229e-274,B_cell,PSNP_40nm_vs_control
LGR6,35.417137,0.17755768,9.302531580942529e-275,6.959499935867229e-274,B_cell,PSNP_40nm_vs_control
NHSL2,35.38592,-1.2038983,2.8114687030492624e-274,2.0981109724248225e-273,B_cell,PSNP_40nm_vs_control
DNER,35.384647,-1.1610625,2.9412345760170435e-274,2.1895046471590897e-273,B_cell,PSNP_40nm_vs_control
CCDC68,35.38439,-1.8232492,2.9678972409349416e-274,2.2038840898031747e-273,B_cell,PSNP_40nm_vs_control
RP11-60A24.3,35.383373,,3.0769849184012085e-274,2.2792480877045987e-273,B_cell,PSNP_40nm_vs_control
SLC4A10,35.383244,-0.12087701,3.0908996070355986e-274,2.283915965789851e-273,B_cell,PSNP_40nm_vs_control
LINC00299,35.382736,-0.081311196,3.147189950728303e-274,2.314110257888458e-273,B_cell,PSNP_40nm_vs_control
LIPC,35.382736,0.15511398,3.147189950728303e-274,2.314110257888458e-273,B_cell,PSNP_40nm_vs_control
MATN1,35.352985,2.2814972,9.021404531577612e-274,6.617167138076488e-273,B_cell,PSNP_40nm_vs_control
CSF2RA,35.35222,-0.56246626,9.26874983943327e-274,6.7820120776341e-273,B_cell,PSNP_40nm_vs_control
FSCN1,35.351646,-6.2169733,9.458695548563012e-274,6.9041573347175265e-273,B_cell,PSNP_40nm_vs_control
MELK,35.350628,1.2912508,9.806031177577656e-274,7.140313964255574e-273,B_cell,PSNP_40nm_vs_control
RCAN2,35.350437,-0.5950328,9.87256152289228e-274,7.17017273998953e-273,B_cell,PSNP_40nm_vs_control
MYO18B,35.350372,-0.5055847,9.894838381185551e-274,7.17017273998953e-273,B_cell,PSNP_40nm_vs_control
ZNF157,35.350246,2.403317,9.93954288955026e-274,7.18521172738573e-273,B_cell,PSNP_40nm_vs_control
AP3B2,35.349224,1.3624021,1.0304521149701053e-273,7.431145059880568e-273,B_cell,PSNP_40nm_vs_control
RP11-499F3.2,35.349033,5.349555,1.0374430790851215e-273,7.46361927399368e-273,B_cell,PSNP_40nm_vs_control
RIN2,35.348907,-0.00701135,1.0421300304664786e-273,7.479402132534535e-273,B_cell,PSNP_40nm_vs_control
TNFRSF9,35.31801,,3.1077060605432475e-273,2.1581292087105887e-272,B_cell,PSNP_40nm_vs_control
MBOAT2,35.316734,-0.6926524,3.2508639457956575e-273,2.252094649761011e-272,B_cell,PSNP_40nm_vs_control
RUSC2,35.31667,-0.58781165,3.2581923404279376e-273,2.252094649761011e-272,B_cell,PSNP_40nm_vs_control
BAI3,35.31661,0.5318222,3.2655372421534656e-273,2.252094649761011e-272,B_cell,PSNP_40nm_vs_control
EMR2,35.316032,-0.702797,3.3323903346590886e-273,2.2928391518548098e-272,B_cell,PSNP_40nm_vs_control
HESX1,35.31597,-5.1487565,3.339902364535173e-273,2.2928391518548098e-272,B_cell,PSNP_40nm_vs_control
PPBP,35.31495,-1.2486095,3.4624221164762764e-273,2.3660638846495543e-272,B_cell,PSNP_40nm_vs_control
SDC2,35.31495,-0.44060957,3.4624221164762764e-273,2.3660638846495543e-272,B_cell,PSNP_40nm_vs_control
IL9R,35.314888,-0.17948717,3.4702270308193463e-273,2.3660638846495543e-272,B_cell,PSNP_40nm_vs_control
RP11-96O20.4,35.28367,,1.045453788653799e-272,7.111930535059856e-272,B_cell,PSNP_40nm_vs_control
GNA15,35.28297,-0.50997156,1.0716472603126348e-272,7.273623938773539e-272,B_cell,PSNP_40nm_vs_control
ENTHD1,35.282524,,1.0886562194054802e-272,7.372389747666908e-272,B_cell,PSNP_40nm_vs_control
AC017002.1,35.282078,-0.4758198,1.1059349213379838e-272,7.472533252283675e-272,B_cell,PSNP_40nm_vs_control
CXCL13,35.281696,,1.1209631687487626e-272,7.557055070216376e-272,B_cell,PSNP_40nm_vs_control
TTC23,35.280167,7.8780203,1.1831445177556537e-272,7.958371195665833e-272,B_cell,PSNP_40nm_vs_control
AC092295.4,35.27953,3.488871,1.2100598507062251e-272,8.085032410063865e-272,B_cell,PSNP_40nm_vs_control
SMAD6,35.27953,,1.2100598507062251e-272,8.085032410063865e-272,B_cell,PSNP_40nm_vs_control
AC106801.1,35.27953,,1.2100598507062251e-272,8.085032410063865e-272,B_cell,PSNP_40nm_vs_control
EPHB1,35.250668,,3.35089156805644e-272,2.2339277120376268e-271,B_cell,PSNP_40nm_vs_control
PLA2G7,35.24946,-0.5063747,3.4970829694783464e-272,2.3262192701629797e-271,B_cell,PSNP_40nm_vs_control
C18orf54,35.24882,,3.5765681330436525e-272,2.37382840688738e-271,B_cell,PSNP_40nm_vs_control
FANK1,35.24844,-1.8289459,3.625123094576548e-272,2.4007437712427475e-271,B_cell,PSNP_40nm_vs_control
FRMPD3,35.247993,-0.41868594,3.6826036207139054e-272,2.433438515890246e-271,B_cell,PSNP_40nm_vs_control
FEZ1,35.247612,-0.24949905,3.732596923677011e-272,2.4610529167101167e-271,B_cell,PSNP_40nm_vs_control
SIPA1L2,35.24742,-0.42535055,3.757847303619598e-272,2.47226796290763e-271,B_cell,PSNP_40nm_vs_control
MYO3B,35.24729,-0.033616643,3.7747756394826536e-272,2.477970879310276e-271,B_cell,PSNP_40nm_vs_control
MSC,35.247036,-0.27489752,3.808861245482639e-272,2.4948872787004184e-271,B_cell,PSNP_40nm_vs_control
WDR49,35.215885,1.0683912,1.1424780231893858e-271,7.467176622152848e-271,B_cell,PSNP_40nm_vs_control
ADAM12,35.214993,-0.5849271,1.1789614479751427e-271,7.688879008533539e-271,B_cell,PSNP_40nm_vs_control
IRGM,35.21232,2.3149672,1.2955458285380854e-271,8.430883916733744e-271,B_cell,PSNP_40nm_vs_control
TGFA,35.211998,0.1015637,1.3101709070311735e-271,8.507603292410217e-271,B_cell,PSNP_40nm_vs_control
RP11-357H14.17,35.211807,0.18893544,1.3190250184964112e-271,8.546598391985387e-271,B_cell,PSNP_40nm_vs_control
RP4-655J12.4,35.185814,,3.295463133431913e-271,2.085736160399945e-270,B_cell,PSNP_40nm_vs_control
FRMD4B,35.18295,-0.7140653,3.6455112471729513e-271,2.3024281561092327e-270,B_cell,PSNP_40nm_vs_control
FOSB,35.180717,,3.9432589556569445e-271,2.485247240960259e-270,B_cell,PSNP_40nm_vs_control
RP11-63P12.6,35.18027,-0.3914908,4.0056630155693843e-271,2.519284915452443e-270,B_cell,PSNP_40nm_vs_control
FAM179A,35.18008,-0.28362814,4.032708780763613e-271,2.5309887745378327e-270,B_cell,PSNP_40nm_vs_control
EMP1,35.179253,-0.3380422,4.1520313964388937e-271,2.600437200274881e-270,B_cell,PSNP_40nm_vs_control
BUB1B,35.17887,,4.208286941464156e-271,2.6301793384150977e-270,B_cell,PSNP_40nm_vs_control
LINC01146,35.178616,-0.1278881,4.24621310464908e-271,2.648365761735393e-270,B_cell,PSNP_40nm_vs_control
PTPN13,35.17734,-0.11734373,4.441028628783654e-271,2.76412570256244e-270,B_cell,PSNP_40nm_vs_control
SLC4A4,35.149628,-1.1916028,1.177709373965221e-270,7.314965055684602e-270,B_cell,PSNP_40nm_vs_control
RP11-116A1.1,35.14861,0.43675932,1.2207052025299903e-270,7.566354561136303e-270,B_cell,PSNP_40nm_vs_control
KLRF1,35.147526,-0.3023323,1.26810804164962e-270,7.843967267935795e-270,B_cell,PSNP_40nm_vs_control
PTGDR,35.143703,-0.20715292,1.4506008688447586e-270,8.954326350893572e-270,B_cell,PSNP_40nm_vs_control
RP11-385J1.2,35.142113,,1.534178623431382e-270,9.45079234146642e-270,B_cell,PSNP_40nm_vs_control
SNTG2,35.115097,2.1092038,3.965619619868669e-270,2.4378809138536906e-269,B_cell,PSNP_40nm_vs_control
LRRC2,35.11255,-0.30297813,4.337142430323192e-270,2.6608235768853935e-269,B_cell,PSNP_40nm_vs_control
CDH1,35.111084,0.30783814,4.566312932197826e-270,2.7957017952231586e-269,B_cell,PSNP_40nm_vs_control
CTD-2302E22.4,35.110832,-1.25011,4.607386193892829e-270,2.815103580789916e-269,B_cell,PSNP_40nm_vs_control
TLL2,35.10975,-4.4361644,4.786106106671551e-270,2.9183573821167996e-269,B_cell,PSNP_40nm_vs_control
FLVCR2,35.108917,-0.20150487,4.92743396857971e-270,2.9984385204339004e-269,B_cell,PSNP_40nm_vs_control
CTA-445C9.15,35.078785,-1.192773,1.4199236552049183e-269,8.623018149017723e-269,B_cell,PSNP_40nm_vs_control
AC107218.3,35.07872,-0.6441702,1.4231030209002812e-269,8.624866793335036e-269,B_cell,PSNP_40nm_vs_control
KIAA0319,35.078022,-1.1152198,1.4585490284469776e-269,8.821869123671236e-269,B_cell,PSNP_40nm_vs_control
AC006994.2,35.077892,1.7501305,1.4650878968451878e-269,8.843588914558479e-269,B_cell,PSNP_40nm_vs_control
F5,35.076363,-0.32984394,1.5458769126071048e-269,9.312511521729547e-269,B_cell,PSNP_40nm_vs_control
CD160,35.043617,-0.20595182,4.8773086937624676e-269,2.897411105205426e-268,B_cell,PSNP_40nm_vs_control
ST18,35.043365,-0.505926,4.921094774158792e-269,2.917645123019047e-268,B_cell,PSNP_40nm_vs_control
RGS9,35.043236,-0.15809105,4.943134882973174e-269,2.9249318834160793e-268,B_cell,PSNP_40nm_vs_control
HPGD,35.042664,-0.25483015,5.0435423100051226e-269,2.978469868113261e-268,B_cell,PSNP_40nm_vs_control
RP11-535M15.1,35.04196,-2.530703,5.169034070260629e-269,3.046581966754791e-268,B_cell,PSNP_40nm_vs_control
STARD13,35.04177,-2.987064,5.203797330381192e-269,3.0610572531654067e-268,B_cell,PSNP_40nm_vs_control
MAP7,35.011574,-2.6988883,1.499878195009772e-268,8.805547133129776e-268,B_cell,PSNP_40nm_vs_control
MCF2,35.011253,,1.5167130175306874e-268,8.886990337093872e-268,B_cell,PSNP_40nm_vs_control
ADAMTS17,35.01017,-0.48753357,1.5753763527768338e-268,9.21272720922125e-268,B_cell,PSNP_40nm_vs_control
ABHD17C,35.009533,-0.7593439,1.6109376664832514e-268,9.402359921108471e-268,B_cell,PSNP_40nm_vs_control
DUSP6,35.007496,-0.18741314,1.7302134247383224e-268,1.007891315381547e-267,B_cell,PSNP_40nm_vs_control
NRP1,35.005905,-0.24542145,1.829504713886367e-268,1.0636655313292832e-267,B_cell,PSNP_40nm_vs_control
PCSK5,34.988064,-0.5287297,3.417255953672889e-268,1.9829338222473245e-267,B_cell,PSNP_40nm_vs_control
EFNA5,34.981567,-0.4405791,4.290322416472717e-268,2.4847427122428862e-267,B_cell,PSNP_40nm_vs_control
AK8,34.976727,-3.4183443,5.082799273315322e-268,2.9380342620319783e-267,B_cell,PSNP_40nm_vs_control
NAV2,34.975388,-0.09435825,5.326496027560852e-268,3.0729784774389533e-267,B_cell,PSNP_40nm_vs_control
RP5-884C9.2,34.973858,-0.28641367,5.619333735865358e-268,3.235700807600014e-267,B_cell,PSNP_40nm_vs_control
GEM,34.973667,0.30083203,5.65705181817937e-268,3.251179205850213e-267,B_cell,PSNP_40nm_vs_control
TNFRSF4,34.958057,,9.767993156501274e-268,5.60305534789748e-267,B_cell,PSNP_40nm_vs_control
FCGR2A,34.947166,-4.3419957,1.4299117118103489e-267,8.186517434028715e-267,B_cell,PSNP_40nm_vs_control
LRP12,34.939964,-0.121165365,1.8392849674980441e-267,1.0490218445806335e-266,B_cell,PSNP_40nm_vs_control
RP11-513H8.1,34.938244,1.4522991,1.9533098095797102e-267,1.1077371320867921e-266,B_cell,PSNP_40nm_vs_control
PTPRB,34.937737,,1.98843211559853e-267,1.1234079749144239e-266,B_cell,PSNP_40nm_vs_control
PARD3,34.911808,-1.9510996,4.921710917573713e-267,2.765006133468378e-266,B_cell,PSNP_40nm_vs_control
RP1-15D23.2,34.907158,-1.8423494,5.7900559604779e-267,3.2467603516698504e-266,B_cell,PSNP_40nm_vs_control
LAG3,34.905754,-0.29086056,6.080616103145158e-267,3.4033299084767676e-266,B_cell,PSNP_40nm_vs_control
POU3F1,34.9048,-0.29067048,6.287034452795938e-267,3.5123097501653286e-266,B_cell,PSNP_40nm_vs_control
MICAL2,34.903206,-0.027600987,6.646740415105027e-267,3.706360826266743e-266,B_cell,PSNP_40nm_vs_control
FGL2,34.901806,1.9848825,6.980252611318046e-267,3.8851127706779474e-266,B_cell,PSNP_40nm_vs_control
PIK3R3,34.88072,-1.3359491,1.4577097108625433e-266,8.098387282569685e-266,B_cell,PSNP_40nm_vs_control
RP11-830F9.6,34.87626,0.05631304,1.7032473754539595e-266,9.444994688284433e-266,B_cell,PSNP_40nm_vs_control
ZEB2-AS1,34.872562,-1.7448809,1.9377072106105468e-266,1.0725316663896015e-265,B_cell,PSNP_40nm_vs_control
JAKMIP1,34.868484,-0.17577697,2.2340139906993386e-266,1.2342618733145518e-265,B_cell,PSNP_40nm_vs_control
ARNTL2,34.84982,,4.284612228693559e-266,2.3628376261177712e-265,B_cell,PSNP_40nm_vs_control
SPINK1,34.84345,-0.5411541,5.3506240237164525e-266,2.945297627733827e-265,B_cell,PSNP_40nm_vs_control
ADAP1,34.843384,-0.50928587,5.362524326576236e-266,2.946441937679251e-265,B_cell,PSNP_40nm_vs_control
TLR4,34.841347,-0.043792214,5.757623087500405e-266,3.1577457518283757e-265,B_cell,PSNP_40nm_vs_control
SLC38A11,34.839943,-0.553382,6.045998423865306e-266,3.30985315175108e-265,B_cell,PSNP_40nm_vs_control
RP11-383H13.1,34.83886,-0.30567503,6.278681114592758e-266,3.4309732866627097e-265,B_cell,PSNP_40nm_vs_control
RP11-159H10.3,34.83631,-1.7853053,6.862077008147332e-266,3.74295109535309e-265,B_cell,PSNP_40nm_vs_control
RASAL2,34.8065,-0.37795722,1.9396171358689435e-265,1.0541397477548605e-264,B_cell,PSNP_40nm_vs_control
CENPF,34.80465,-0.24991426,2.068550075097369e-265,1.1201534702693334e-264,B_cell,PSNP_40nm_vs_control
ITGAM,34.80191,0.1733905,2.2756551741854784e-265,1.2300838779380965e-264,B_cell,PSNP_40nm_vs_control
GLIS3,34.7749,-0.33094463,5.828460601679197e-265,3.1448528426326603e-264,B_cell,PSNP_40nm_vs_control
WWC1,34.774517,0.6569482,5.906517694586946e-265,3.1812483094723225e-264,B_cell,PSNP_40nm_vs_control
IL18RAP,34.7735,-0.32667372,6.119814391729308e-265,3.290222791252316e-264,B_cell,PSNP_40nm_vs_control
MAMLD1,34.77286,-0.87253,6.257015559051238e-265,3.3579689941240994e-264,B_cell,PSNP_40nm_vs_control
RP11-239H6.2,34.769867,-0.14132842,6.944182117412366e-265,3.7200975628994813e-264,B_cell,PSNP_40nm_vs_control
NPL,34.74604,-1.3720846,1.5906978256577164e-264,8.506405484800622e-264,B_cell,PSNP_40nm_vs_control
CREB5,34.74247,,1.8007989236958667e-264,9.612805642504626e-264,B_cell,PSNP_40nm_vs_control
KIFC3,34.732277,0.082561985,2.566673359151506e-264,1.367676745551424e-263,B_cell,PSNP_40nm_vs_control
CALN1,34.73196,,2.5952513133563464e-264,1.3804528262533758e-263,B_cell,PSNP_40nm_vs_control
CXCR6,34.714886,-0.40785387,4.697508368320588e-264,2.494252230966684e-263,B_cell,PSNP_40nm_vs_control
DMXL2,34.708706,-0.58430815,5.822427747291669e-264,3.086092445560955e-263,B_cell,PSNP_40nm_vs_control
MMP9,34.705074,-0.57476515,6.6051831362931676e-264,3.494805892218607e-263,B_cell,PSNP_40nm_vs_control
DSCAML1,34.70074,-2.0454078,7.677677373850147e-264,4.0551112890053594e-263,B_cell,PSNP_40nm_vs_control
DNAJC3-AS1,34.676086,-2.4087682,1.807027224169828e-263,9.494013436969323e-263,B_cell,PSNP_40nm_vs_control
PRTFDC1,34.67545,,1.847424721617813e-263,9.689290497995521e-263,B_cell,PSNP_40nm_vs_control
ATP8B4,34.673985,-0.5104227,1.9437965626987794e-263,1.0176945354443871e-262,B_cell,PSNP_40nm_vs_control
SNCA,34.673283,,1.991647253261901e-263,1.0391203060496875e-262,B_cell,PSNP_40nm_vs_control
CAMK2N1,34.668953,-0.14353107,2.3147156892633076e-263,1.2055810881579727e-262,B_cell,PSNP_40nm_vs_control
TOP2A,34.64156,1.2010471,5.986075328813688e-263,3.11234419175755e-262,B_cell,PSNP_40nm_vs_control
ITGAX,34.61308,-1.0565116,1.606036235769699e-262,8.335828213337537e-262,B_cell,PSNP_40nm_vs_control
RP4-794H19.4,34.603905,-4.222992,2.2067702483634579e-262,1.1434042737634497e-261,B_cell,PSNP_40nm_vs_control
OSBPL5,34.601803,-0.20278393,2.373435230472307e-262,1.2276389123132623e-261,B_cell,PSNP_40nm_vs_control
RP5-964N17.1,34.576767,0.4541778,5.646749986778152e-262,2.9157056730351904e-261,B_cell,PSNP_40nm_vs_control
IL1RN,34.575684,-0.6053191,5.862397622538964e-262,3.0218544446077136e-261,B_cell,PSNP_40nm_vs_control
C17orf99,34.57046,-0.45432988,7.023916206603878e-262,3.6143651148905034e-261,B_cell,PSNP_40nm_vs_control
ITSN1,34.56925,-0.5928228,7.324324798706602e-262,3.7624956157739397e-261,B_cell,PSNP_40nm_vs_control
MNS1,34.566765,-1.8399396,7.981773996282289e-262,4.0932174339909175e-261,B_cell,PSNP_40nm_vs_control
FHL3,34.53714,-0.380525,2.223327037728191e-261,1.1324246372130005e-260,B_cell,PSNP_40nm_vs_control
FSTL4,34.52185,1.3091936,3.7712227325538697e-261,1.9175708809595948e-260,B_cell,PSNP_40nm_vs_control
AC018359.1,34.49847,-1.8226941,8.456631295225985e-261,4.292706241231464e-260,B_cell,PSNP_40nm_vs_control
