gene,scores,logfc,pval,padj,azimuth_cell_type,azimuth_cell_type_key,pct_in_group,pct_out_group,specificity
DUSP16,21.29068,1.9675285,1.3850328887685403e-100,1.4973328527227462e-98,other T,other_T,0.5977695167286247,0.30604993496399235,0.2917195817646323
CXCR4,21.246721,1.3141447,3.5350600098802084e-100,3.7211157998739034e-98,other T,other_T,0.908550185873606,0.7318295739348373,0.17672061193876876
RP11-219B17.1,21.00523,1.8702224,5.874867172129749e-98,6.025504791927948e-96,other T,other_T,0.621561338289963,0.3395196852891724,0.28204165300079054
SIPA1L1,19.955893,1.6558502,1.3322481698526154e-88,1.3322481698526154e-86,other T,other_T,0.6981412639405207,0.42657276101646535,0.2715685029240553
CCR6,19.806376,3.3197825,2.6230165978976874e-87,2.559040583314817e-85,other T,other_T,0.3821561338289964,0.07255480473335238,0.309601329095644
S100A4,19.632753,1.9171317,8.119257182814443e-86,7.732625888394707e-84,other T,other_T,0.5695167286245354,0.3048126645728246,0.2647040640517108
ARHGAP26,19.560358,1.5985038,3.3670115568764465e-85,3.132103773838555e-83,other T,other_T,0.6988847583643124,0.44513181688398223,0.2537529414803302
FTH1,19.553,0.43996486,3.889606853893986e-85,3.536006230812715e-83,other T,other_T,0.9784386617100373,0.9811871450778848,-0.0027484833678474985
CBLB,18.872158,1.2290509,1.9324055625079453e-79,1.5774739285779145e-77,other T,other_T,0.8475836431226768,0.6621300085657182,0.1854536345569585
PDE4D,18.868643,1.4776982,2.0653355943501358e-79,1.6522684754801085e-77,other T,other_T,0.7249070631970262,0.4865962374290157,0.23831082576801055
CDC14A,18.769518,1.346757,1.3409626401389905e-78,1.031509723183839e-76,other T,other_T,0.7561338289962827,0.5461121157323691,0.2100217132639136
AC006369.2,18.531233,2.1438515,1.1560790974363576e-76,8.725125263670624e-75,other T,other_T,0.46988847583643134,0.1866692046572127,0.28321927117921863
GAPDH,18.432802,0.77180487,7.167327385610542e-76,5.119519561150387e-74,other T,other_T,0.9323420074349444,0.8577773547793537,0.07456465265559076
TGFB1,18.134205,1.4291326,1.7115842790564557e-73,1.1333973743990653e-71,other T,other_T,0.7107806691449816,0.4656578154246377,0.24512285372034393
CYTH3,18.133665,2.7895613,1.7284309959585744e-73,1.1333973743990653e-71,other T,other_T,0.3799256505576209,0.09511119571079601,0.2848144548468249
MYO1F,17.911194,1.7520967,9.644520045996784e-72,6.22227099741728e-70,other T,other_T,0.5895910780669147,0.3044636908727516,0.2851273871941631
CREM,17.707314,1.6754903,3.682343961425121e-70,2.3014649758907006e-68,other T,other_T,0.5650557620817844,0.31252181085625463,0.2525339512255298
GPR183,17.704514,1.7049385,3.870084362924302e-70,2.3815903771841858e-68,other T,other_T,0.5524163568773235,0.30398781764537935,0.24842853923194413
RGS2,17.554575,2.5845628,5.487658423590014e-69,3.181251260052182e-67,other T,other_T,0.3843866171003718,0.10815012214079506,0.27623649495957675
IKZF2,17.491102,2.0705304,1.6748686044015364e-68,9.57067773943735e-67,other T,other_T,0.4728624535315986,0.18777957552108124,0.28508287801051735
ALOX5AP,17.37996,2.3576112,1.1703547297409645e-67,6.501970720783136e-66,other T,other_T,0.3992565055762083,0.132197582564005,0.2670589230122033
RUNX2,17.355247,1.7441958,1.8002290243639536e-67,9.8642686266518e-66,other T,other_T,0.5256505576208179,0.26693315567399517,0.25871740194682274
NEK7,17.35194,1.4748923,1.9069340486853726e-67,1.0307751614515527e-65,other T,other_T,0.6022304832713756,0.38114273024332995,0.22108775302804567
CD96,17.285772,1.1881081,6.020955238381173e-67,3.2111761271366255e-65,other T,other_T,0.9003717472118961,0.7168871545953494,0.1834845926165467
NCOA7,17.226954,1.4212725,1.667017474491293e-66,8.659831036318405e-65,other T,other_T,0.629739776951673,0.4088702769582184,0.22086949999345462
RAB27A,17.202885,1.5362597,2.5263650717307327e-66,1.295571831656786e-64,other T,other_T,0.604460966542751,0.3544938295104852,0.24996713703226586
DNAJC1,17.157213,1.4747943,5.551434077980316e-66,2.8108526977115527e-64,other T,other_T,0.6289962825278812,0.3966244725738398,0.2323718099540414
EPHA4,17.13852,1.7282209,7.657545386205568e-66,3.828772693102784e-64,other T,other_T,0.5472118959107808,0.27746581643983387,0.2697460794709469
LYAR,17.10641,1.7380636,1.3294680587418146e-65,6.56527436415711e-64,other T,other_T,0.5323420074349443,0.260778528599981,0.2715634788349633
RUNX3,16.773436,1.315657,3.8177962121732486e-63,1.7966099821991756e-61,other T,other_T,0.7018587360594797,0.47517527997208225,0.22668345608739743
GNG2,16.74133,1.5005208,6.550811496692933e-63,3.0468890682292715e-61,other T,other_T,0.6371747211895913,0.3824751752799722,0.2546995459096191
SLAMF1,16.693878,2.0375261,1.4522158391266411e-62,6.676854432766167e-61,other T,other_T,0.4267657992565056,0.1654135338345865,0.2613522654219191
ZFYVE28,16.386826,1.6634218,2.3752998124928392e-60,1.0796817329512906e-58,other T,other_T,0.5420074349442381,0.2800989816312935,0.2619084533129446
TGFBR3,16.301693,1.6620519,9.599658294869978e-60,4.314453166233698e-58,other T,other_T,0.5851301115241637,0.29624694648012445,0.28888316504403927
GPR65,16.235853,2.1791773,2.8130913290193534e-59,1.2502628128974904e-57,other T,other_T,0.3888475836431228,0.13832048475619432,0.2505270988869285
NEO1,16.19652,2.8036764,5.336330862532492e-59,2.3456399395747218e-57,other T,other_T,0.3323420074349443,0.07575901779765873,0.25658298963728554
S100A6,16.054066,1.0161813,5.353982510797219e-58,2.3278184829553126e-56,other T,other_T,0.776208178438662,0.6368770026331654,0.1393311758054966
P2RY8,15.584814,1.2494844,9.233122016782317e-55,3.8876303228557122e-53,other T,other_T,0.717472118959108,0.5068367120332479,0.21063540692586014
SIK3,15.490506,0.9645364,4.0211040262932145e-54,1.675460010955506e-52,other T,other_T,0.8275092936802975,0.6787538466419215,0.14875544703837595
GCHFR,15.2869625,2.0052435,9.340644361664153e-53,3.851812107902744e-51,other T,other_T,0.3895910780669146,0.1532629040956823,0.23632817397123232
FURIN,15.178183,2.138903,4.932612177053716e-52,2.013311092674986e-50,other T,other_T,0.3695167286245354,0.1449827099394055,0.22453401868512987
SLC7A5,15.052471,1.8368008,3.3257437205903714e-51,1.3437348366021702e-49,other T,other_T,0.4118959107806692,0.18260841978363634,0.22928749099703288
DPP4,14.833094,3.542806,8.951089218595856e-50,3.580435687438342e-48,other T,other_T,0.27286245353159855,0.03759398496240603,0.23526846856919253
CD99,14.655738,1.2560841,1.2380430212069371e-48,4.855070671399754e-47,other T,other_T,0.6141263940520447,0.3983376161923798,0.21578877785966494
GALNT10,14.641502,1.3312575,1.5265788101871988e-48,5.928461398785238e-47,other T,other_T,0.5553903345724909,0.345769487008661,0.20962084756382987
HNRNPLL,14.580204,1.7605628,3.753925973520791e-48,1.4438176821233814e-46,other T,other_T,0.41412639405204466,0.18793819993020533,0.22618819412183933
MXRA7,14.560283,1.8881054,5.024966767561616e-48,1.9142730543091873e-46,other T,other_T,0.38513011152416365,0.1465689540306463,0.23856115749351736
ANXA1,14.4097185,1.4606462,4.495400000951835e-47,1.696377358849749e-45,other T,other_T,0.5234200743494425,0.2812728022588117,0.2421472720906308
CMIP,14.379208,1.2195055,6.989051355680576e-47,2.612729478759094e-45,other T,other_T,0.6304832713754649,0.4212112559880716,0.20927201538739332
MYBL1,14.333925,2.2671428,1.3431045599220497e-46,4.9288240731084393e-45,other T,other_T,0.3301115241635688,0.10025062656641606,0.22986089759715275
PLXND1,14.329532,2.2648947,1.430820598638808e-46,5.156110265365074e-45,other T,other_T,0.3278810408921934,0.09764918625678123,0.23023185463541215
GALM,14.140866,1.7939264,2.1265103784859872e-45,7.461439924512236e-44,other T,other_T,0.3895910780669146,0.16966466799911178,0.21992641006780284
PPP2R2B,13.700844,1.7552358,1.0035062449346255e-42,3.4017160845241543e-41,other T,other_T,0.39033457249070636,0.16531835918911209,0.22501621330159427
CDC42EP3,13.575779,1.2637421,5.574798324193147e-42,1.8738817896447555e-40,other T,other_T,0.533828996282528,0.3268297325592463,0.2069992637232817
MXD4,13.416254,1.2656639,4.856498521823919e-41,1.5922945973193177e-39,other T,other_T,0.5434944237918217,0.33840931442530386,0.2050851093665178
SMAD3,13.3707075,1.1884738,8.968404921252118e-41,2.8930338455651993e-39,other T,other_T,0.5591078066914499,0.3757177754512866,0.1833900312401633
NCS1,13.318179,2.933022,1.814794317135696e-40,5.761251800430781e-39,other T,other_T,0.2646840148698885,0.05336125122933919,0.21132276364054933
CLDND1,13.128643,1.1270034,2.256625974956358e-39,7.107483385689316e-38,other T,other_T,0.5747211895910782,0.4044287935027443,0.1702923960883339
PTPRJ,13.0239725,1.157619,8.939686112148064e-39,2.79365191004627e-37,other T,other_T,0.6907063197026024,0.4775229212271186,0.21318339847548384
METRNL,12.923893,1.4841355,3.3001095886590975e-38,1.0232897949330535e-36,other T,other_T,0.42453531598513017,0.21680784239078715,0.20772747359434302
MVB12B,12.87983,1.4574949,5.846403954124957e-38,1.7988935243461405e-36,other T,other_T,0.4215613382899629,0.21906030900034906,0.20250102928961383
SLA,12.789618,1.2365993,1.8739380092230564e-37,5.721948119765058e-36,other T,other_T,0.5286245353159853,0.32108752894895476,0.20753700636703054
ARL4C,12.628835,0.9345046,1.4643004292930584e-36,4.4039110655430326e-35,other T,other_T,0.7204460966542752,0.5613083341264555,0.15913776252781964
LUZP1,12.591121,1.3520876,2.362937114507696e-36,7.001295154096877e-35,other T,other_T,0.4423791821561339,0.25097554011611317,0.19140364204002075
CD7,12.536526,0.99906474,4.7120543429289755e-36,1.385898336155581e-34,other T,other_T,0.6557620817843868,0.49474953205799327,0.1610125497263935
GZMA,12.508699,2.348472,6.691055758695779e-36,1.939436451795878e-34,other T,other_T,0.2758364312267658,0.07388724976999464,0.20194918145677118
IL18RAP,12.404313,3.026461,2.4762781877646546e-35,7.075080536470441e-34,other T,other_T,0.23866171003717476,0.0385774562989753,0.20008425373819946
IL32,12.305684,0.9304458,8.441842973607162e-35,2.37798393622737e-33,other T,other_T,0.7360594795539035,0.5840867992766728,0.15197268027723065
PLP2,12.294991,1.489543,9.63685643851647e-35,2.695624178606006e-33,other T,other_T,0.38364312267657996,0.19907363345071546,0.1845694892258645
MAF,12.24875,1.8931183,1.7060613947670532e-34,4.710379644222471e-33,other T,other_T,0.31003717472118963,0.11151295961422548,0.19852421510696416
CDK17,12.243783,0.81628835,1.8137794032618868e-34,4.969258639073663e-33,other T,other_T,0.7710037174721192,0.640557088924844,0.13044662854727518
SPIDR,12.230733,1.0441,2.1300891276883747e-34,5.7961608916690474e-33,other T,other_T,0.592565055762082,0.4337425843088736,0.15882247145320838
GPRIN3,12.130222,1.1504712,7.305079095924047e-34,1.9743457016010938e-32,other T,other_T,0.5249070631970261,0.33939278576187315,0.18551427743515292
TNIK,12.029041,0.9657553,2.5004630183565966e-33,6.712652398272743e-32,other T,other_T,0.6572490706319704,0.49373433583959914,0.16351473479237122
CD58,11.811835,1.2691164,3.3907712113045303e-32,8.982175394184186e-31,other T,other_T,0.4371747211895911,0.25449700199866765,0.18267771919092346
LINC-PINT,11.783094,0.4850479,4.770908527425048e-32,1.2555022440592232e-30,other T,other_T,0.9278810408921935,0.882776561657308,0.045104479234885475
PYHIN1,11.7568655,1.1551858,6.510637266424143e-32,1.7021273899148084e-30,other T,other_T,0.5680297397769518,0.3624884997303386,0.20554124004661323
UTRN,11.698093,0.84753746,1.3034960929729077e-31,3.385704137591968e-30,other T,other_T,0.6899628252788106,0.5571523746074047,0.13281045067140584
PDE4B,11.665055,1.02471,1.9227785206884465e-31,4.962009085647604e-30,other T,other_T,0.5769516728624537,0.40661781034865657,0.17033386251379717
TANC2,11.614209,1.2063973,3.4900322116358354e-31,8.948800542655988e-30,other T,other_T,0.454275092936803,0.28536531201421284,0.16890978092259018
GABARAPL1,11.5656805,1.1941954,6.150144734589714e-31,1.566915855946424e-29,other T,other_T,0.4594795539033458,0.2793058595856731,0.18017369431767272
RNF19A,11.554625,0.8658183,6.9952310509294215e-31,1.7709445698555498e-29,other T,other_T,0.7055762081784388,0.5603883125535359,0.14518789562490286
LYST,11.388243,1.0311338,4.7854143431884215e-30,1.2038778221857665e-28,other T,other_T,0.5479553903345726,0.38590146251705226,0.16205392781752037
SAMD3,11.348529,1.2630676,7.542079147926614e-30,1.8855197869816536e-28,other T,other_T,0.4520446096654276,0.2505631166523906,0.20148149301303697
EVA1C,11.211554,1.6781905,3.578566553018189e-29,8.890848578927178e-28,other T,other_T,0.30929368029739784,0.13330795342787352,0.17598572686952432
IL12RB2,11.187189,1.9795291,4.711338580512809e-29,1.1632934766698293e-27,other T,other_T,0.2713754646840149,0.09047936296437299,0.18089610171964193
MYO1D,11.014388,1.6092234,3.257436167635305e-28,7.944966262525134e-27,other T,other_T,0.3174721189591079,0.14707655213984333,0.17039556681926454
PIK3R1,11.003758,0.8499679,3.6652902600812857e-28,8.8855521456516e-27,other T,other_T,0.7026022304832715,0.5570571999619303,0.14554503052134127
STAT5B,10.886821,0.88276243,1.332099514163776e-27,3.190657518955152e-26,other T,other_T,0.6260223048327138,0.48009263665492863,0.1459296681777852
AGAP1,10.863138,2.617903,1.727098098629611e-27,4.112138330070502e-26,other T,other_T,0.22156133828996286,0.04679420069160244,0.1747671375983604
P2RY14,10.855828,4.114644,1.8710292436054325e-27,4.428471582498065e-26,other T,other_T,0.1895910780669145,0.015735541385108347,0.17385553668180614
PLEKHA5,10.715075,1.6492555,8.648776076326739e-27,2.0350061356062914e-25,other T,other_T,0.2996282527881041,0.12540845785349455,0.17421979493460957
DUSP2,10.692198,1.4928607,1.1071599447870028e-26,2.5898478240631644e-25,other T,other_T,0.32713754646840154,0.1634783160432728,0.16365923042512875
SERPINB9,10.616492,0.98295516,2.4977131804875478e-26,5.7750593768498215e-25,other T,other_T,0.4996282527881042,0.34837092731829583,0.15125732546980836
MGAT5,10.580445,0.86044574,3.6721006881475254e-26,8.441610777350634e-25,other T,other_T,0.6133828996282529,0.47749119634529374,0.13589170328295913
SPATS2L,10.577792,2.9176352,3.7775494871252643e-26,8.63439882771489e-25,other T,other_T,0.20817843866171007,0.040385774562989765,0.1677926640987203
ARHGAP10,10.5639305,1.5637219,4.379319687285982e-26,9.952999289286324e-25,other T,other_T,0.3055762081784387,0.14066812601123066,0.16490808216720806
PCNXL2,10.512668,0.980636,7.552661979321282e-26,1.6972274110834342e-24,other T,other_T,0.5256505576208179,0.3699438469591702,0.1557067106616477
BCL11B,10.432176,0.81483376,1.7679324053057238e-25,3.950686939230668e-24,other T,other_T,0.7345724907063199,0.589384854541417,0.14518763616490293
KLRG1,10.416769,1.6538885,2.0789626280228993e-25,4.6199169511619984e-24,other T,other_T,0.2840148698884759,0.1152882205513785,0.1687266493370974
MAPKAPK2,10.412585,1.0400146,2.172396862787986e-25,4.800877044835328e-24,other T,other_T,0.4520446096654276,0.29615177183465,0.15589283783077756
PTPRC,10.400324,0.5015437,2.470931168847045e-25,5.43061795350999e-24,other T,other_T,0.9613382899628254,0.9062846990894962,0.05505359087332928
CARD11,10.351996,0.94396234,4.0984918390193304e-25,8.958452107146078e-24,other T,other_T,0.5330855018587362,0.37587639986041066,0.1572091019983255
GTDC1,10.230558,1.1022702,1.4468321570730607e-24,3.0948281434717876e-23,other T,other_T,0.41710037174721193,0.2656641604010026,0.15143621134620933
CD69,10.149441,1.0752755,3.332661177611958e-24,7.090768463004167e-23,other T,other_T,0.425278810408922,0.27518162494844717,0.15009718546047485
CREB3L2,10.121635,1.643119,4.429496438829599e-24,9.325255660693891e-23,other T,other_T,0.27955390334572494,0.12137939786174301,0.15817450548398193
PTK2B,10.099248,0.95242256,5.566755614247917e-24,1.1658126940833334e-22,other T,other_T,0.5137546468401488,0.3567780210018719,0.15697662583827693
ITM2C,10.052789,1.4791625,8.930390713260991e-24,1.850858178914195e-22,other T,other_T,0.2996282527881041,0.1349259224009391,0.16470233038716503
DLEU1,9.972703,1.1246961,2.0069083236785847e-23,4.095731272813438e-22,other T,other_T,0.4089219330855019,0.2688049237016593,0.14011700938384258
CRY1,9.969117,1.062849,2.0807006490037645e-23,4.224772891378202e-22,other T,other_T,0.4215613382899629,0.27435677802100195,0.14720456026896095
CLASP1,9.954863,0.7601778,2.4015507383737923e-23,4.851617653280388e-22,other T,other_T,0.6810408921933088,0.5498239269058725,0.13121696528743632
CD3G,9.894313,0.79147446,4.406268599816742e-23,8.856821306164305e-22,other T,other_T,0.6944237918215614,0.5528695155610547,0.14155427626050676
S100A11,9.876671,0.9123791,5.2549559286026205e-23,1.050991185720524e-21,other T,other_T,0.5345724907063198,0.37197423939595836,0.16259825131036149
PRKCQ,9.652541,0.7970252,4.795257389143291e-22,9.448783032794661e-21,other T,other_T,0.6684014869888477,0.5262840645918595,0.1421174223969882
CD8A,9.609158,1.130723,7.314522617395646e-22,1.43422012105797e-20,other T,other_T,0.3776951672862454,0.21940928270042204,0.15828588458582338
TSEN54,9.575482,1.3276386,1.0138268301038965e-21,1.9781986928856518e-20,other T,other_T,0.3115241635687733,0.15818026077852868,0.15334390279024465
LGALS3,9.556782,1.286164,1.2147525625383392e-21,2.3587428398802703e-20,other T,other_T,0.32862453531598523,0.17255163224516995,0.15607290307081528
BLK,9.480758,2.1569493,2.5244250944945556e-21,4.8140443839688803e-20,other T,other_T,0.21486988847583646,0.06471875892262302,0.15015112955321344
CLIC5,9.480637,2.1728384,2.527373301583662e-21,4.8140443839688803e-20,other T,other_T,0.21263940520446098,0.06103867263094448,0.1516007325735165
PTPRM,9.453331,2.146233,3.2821540113616985e-21,6.192743417663582e-20,other T,other_T,0.21933085501858737,0.07163478316043276,0.14769607185815462
ID2,9.38255,1.0617567,6.439608642699546e-21,1.2093161770327786e-19,other T,other_T,0.39628252788104096,0.24859617397925202,0.14768635390178894
DNAJC3,9.343644,0.796528,9.307394823590281e-21,1.739699967026221e-19,other T,other_T,0.5501858736059481,0.41470765521398445,0.1354782183919636
SLCO3A1,9.279473,0.99731505,1.70317992123014e-20,3.154036891166926e-19,other T,other_T,0.41635687732342014,0.26912217251990744,0.1472347048035127
SLFN12L,9.208123,0.9078702,3.31877056989791e-20,6.089487284216348e-19,other T,other_T,0.513011152416357,0.3518289394372007,0.16118221297915625
ZNRF1,9.153666,1.1998504,5.503371877654781e-20,1.0051820781104623e-18,other T,other_T,0.3301115241635688,0.18657403001173828,0.14353749415183054
IL18R1,9.126443,2.1070156,7.078700480076395e-20,1.287036450922981e-18,other T,other_T,0.20743494423791822,0.061831794676564855,0.14560314956135337
PREX1,9.058943,0.8024679,1.3172136254705545e-19,2.373357883730729e-18,other T,other_T,0.5486988847583645,0.4103930712858096,0.13830581347255488
PDE8A,9.054396,1.1033708,1.3732653034875392e-19,2.4632561497534336e-18,other T,other_T,0.3539033457249071,0.2220424478918817,0.1318608978330254
SH3KBP1,8.911769,0.6101237,5.022460924157076e-19,8.850151408206301e-18,other T,other_T,0.7531598513011154,0.6488055581992959,0.10435429310181954
